,id,uuid,created_at,updated_at,started_on,ended_on,office_num,reservable_id,reservable_type,account_id,reservable_uuid,account_uuid,move_in_type,move_out_type,type,location_id,parent_id,one_time,quantity,archived_at,canceled_at,ended_on_updated_at,move_out_reason,prepaid_duration,prepaid_action,prepaid_ended_on,prepaid_invoice_id,prepaid_payment_id,entity_published_at,notes,gave_notice,start_event_published_at,foreign_reference_id,escalation_date,annual_escalator_rate,_fivetran_synced,description,price
7649,600866460,bdf8e104-6bb9-48b5-850e-e18e05248252,2018-04-01 13:26:59.195,2018-04-08 09:22:54.968,2018-04-01,2018-04-01,,15,Resource,45034,fbc34350-8e96-0130-e5b8-160ad023c11e,88e811b2-00e3-4888-b236-60f280588270,,,Reservation,242,600866458.0,True,,2018-04-08 09:22:54.933000,,2018-04-01 13:26:58.844,,,,,,,,,,,,,,2018-06-15 23:13:42.718,,23715.00
7650,600871554,24e06d62-9257-4ee9-a723-44be099905c4,2018-04-03 13:02:24.768,2018-04-03 13:02:24.768,2018-04-03,2018-04-03,,49,Resource,141587,e3e99c90-315b-0132-b9b6-0c4de9a9d1cb,07d0c2fe-9df6-47da-b27a-5219116e45ad,,,AnywhereReservation,75,,True,23.00,,,2018-04-03 13:02:24.758,,,,,,,2018-04-03 13:02:24.768,,,,,,,2018-06-15 23:13:42.959,,25.00
7651,600873102,b390e424-8749-4448-906d-99f3f70631f0,2018-04-03 18:51:19.601,2018-04-03 18:51:20.767,2018-04-03,2018-04-03,,15,Resource,129413,fbc34350-8e96-0130-e5b8-160ad023c11e,b72e7185-2fdf-445a-857d-bfa8e41c5b19,,,Reservation,247,600692871.0,True,,,,2018-04-03 18:51:19.593,,,,,,,,,,,,,,2018-06-15 23:13:43.053,,-1050.00
7652,600871882,5631b5a0-668f-43d5-b291-a5a820887363,2018-04-03 14:16:23.009,2018-04-03 14:16:23.009,2018-04-30,2018-04-30,,20,Resource,72741,fbd93ac0-8e96-0130-e5b8-160ad023c11e,ffdb4e73-6da5-4de4-966b-494632289508,,,Reservation,137,600871881.0,True,-1.00,,,2018-04-03 14:16:22.993,,,,,,,,,,,,,,2018-06-15 23:13:42.984,,300.00
7653,600872170,b6f4a4cc-8ae8-4dd5-9566-9cde7c268eae,2018-04-03 15:24:59.077,2018-04-03 15:25:01.564,2018-04-01,2018-04-01,,15,Resource,127409,fbc34350-8e96-0130-e5b8-160ad023c11e,77637b00-1dd9-0135-ce68-0242ac113a0b,,,Reservation,226,600711568.0,True,,,,2018-04-03 15:24:59.065,,,,,,,,,,,,,,2018-06-15 23:13:43.003,,-2300.00
7654,600873389,64c5d068-a069-48d0-818e-a60c52a563c6,2018-04-03 19:58:07.234,2018-04-03 19:58:07.234,2018-04-03,,,13,Resource,5612,fbbbe020-8e96-0130-e5b8-160ad023c11e,8b1bd8cc-8060-4de4-b3e7-ede98ebcf75e,,,Reservation,39,,False,1.00,,,,,,,,,,,,,,,,,2018-06-15 23:13:43.070,,100.00
7655,600872457,b82e3ae8-1a91-4df0-a324-4476eb085c11,2018-04-03 16:03:52.586,2018-04-17 08:52:15.285,2018-05-01,,,600015173,Space,141852,efdc0615-0ae5-4e9d-aa1f-a436196a44dc,4c5e0bc4-07be-458e-8bff-76938d0bdeab,Move In,,PrimaryReservation,250,,False,1.00,,2018-04-17 08:52:15.263000,,,,,,,,2018-04-17 08:52:15.285,,,2018-05-01 00:09:49.974,,,,2018-06-15 23:13:43.019,03-118,460.00
7656,600868165,ebdd8ed8-de0d-4dc6-8281-2e7046f57120,2018-04-02 16:10:18.996,2018-04-02 16:10:18.996,2018-10-01,2018-10-31,,14,Resource,54488,fbbfc870-8e96-0130-e5b8-160ad023c11e,12e2a0a0-66f8-4160-b7a3-6c17660abf70,,,DiscountReservation,34,,False,1.00,,,2018-04-02 16:10:18.985,,,,,,,2018-04-02 16:10:18.996,,,,,,,2018-06-15 23:13:42.786,,-92.00
7657,600873973,b20210f7-2cba-41ac-8a02-6ff10033516c,2018-04-03 22:36:07.552,2018-04-03 22:36:07.552,2018-07-01,2018-07-31,,14,Resource,141977,fbbfc870-8e96-0130-e5b8-160ad023c11e,e2b61f9f-1dfb-45ca-b23e-665dfef7da84,,,DiscountReservation,165,,False,1.00,,,2018-04-03 22:36:07.541,,,,,,,2018-04-03 22:36:07.552,,,,,,,2018-06-15 23:13:43.104,,-262.00
7658,600868498,b9d490aa-9928-4916-83e8-76841117f09b,2018-04-02 16:58:48.924,2018-04-02 16:58:48.924,2019-03-01,2019-03-31,,14,Resource,46483,fbbfc870-8e96-0130-e5b8-160ad023c11e,7552fefe-8723-4efc-8601-d146efbd15c8,,,DiscountReservation,22,,False,1.00,,,2018-04-02 16:58:48.913,,,,,,,2018-04-02 16:58:48.924,,,,,,,2018-06-15 23:13:42.802,,-354.00
7659,600872785,c8eec718-cf59-4df7-8b87-379a1487999d,2018-04-03 17:24:53.711,2018-04-03 17:24:53.711,2018-04-30,2018-04-30,,20,Resource,131844,fbd93ac0-8e96-0130-e5b8-160ad023c11e,816f5d30-ee80-0135-62d2-0242ac115108,,,Reservation,41,600872784.0,True,-1.00,,,2018-04-03 17:24:53.693,,,,,,,,,,,,,,2018-06-15 23:13:43.036,,25.00
7660,600867568,6e89b5dd-f347-41e9-8506-8c02f34a27c2,2018-04-02 13:49:06.089,2018-04-02 13:49:08.693,2018-04-01,2018-04-01,,15,Resource,20849,fbc34350-8e96-0130-e5b8-160ad023c11e,53b54375-0e59-405f-9104-b2ce1fbdb712,,,Reservation,95,600867567.0,True,,,,2018-04-02 13:49:07.917,,,,,,,,,,,,,,2018-06-15 23:13:42.752,,16200.00
7661,600870718,aae55e80-7194-411e-a34d-c96a82afa3ec,2018-04-03 06:14:54.918,2018-04-28 06:19:43.686,2018-04-30,2018-04-30,,4,Resource,56010,fb978ee0-8e96-0130-e5b8-160ad023c11e,5c52ea00-7f4d-0134-8a22-2e935648bcf4,,,Reservation,11,,True,4184.00,,,2018-04-03 06:14:54.902,,,,,,,,,,,,,,2018-06-15 23:13:42.926,,0.40
7662,600869087,e8ce56ca-4c10-4875-897e-ca27c8eb887d,2018-04-02 19:27:21.509,2018-04-02 19:27:21.509,2018-04-02,2018-05-30,,42,Resource,141591,bc921830-09d7-0132-ea24-360f514fdfc5,8360544a-2b91-4cb8-bb46-4f341232a99f,,,AnywhereReservation,22,,False,1.00,,,2018-04-02 19:27:21.489,,,,,,,2018-04-02 19:27:21.509,,,,,,,2018-06-15 23:13:42.842,,-100.00
7663,600867873,7fb06b60-d224-4613-a3ed-4b75945b63a2,2018-04-02 14:53:00.266,2018-04-02 14:53:00.266,2019-12-01,2019-12-31,,14,Resource,49529,fbbfc870-8e96-0130-e5b8-160ad023c11e,54ac5154-6b66-4d37-9136-1d8fee747609,,,DiscountReservation,68,600867853.0,False,1.00,,,2018-04-02 14:53:00.257,,,,,,,2018-04-02 14:53:00.266,,,,,,,2018-06-15 23:13:42.769,,-950.00
7664,600870618,679182f2-3263-4fd9-9729-d3810152de3b,2018-04-03 04:36:47.809,2018-04-04 06:34:20.327,2018-04-03,2018-04-30,,600006963,Desk,141712,02db5219-5a2b-4c3e-81aa-3e6fbc504b94,5d1bc5c2-893d-4c25-8db0-5c23d20c13f5,,,AnywhereReservation,233,,False,1.00,,,2018-04-04 06:34:20.317,,,,,,,2018-04-04 06:34:20.327,,,,,,,2018-06-15 23:08:28.786,HD112,87000.00
7665,600867138,ab25bd42-2171-4d6f-823e-2f4047bd4ba0,2018-04-02 08:41:53.828,2018-04-02 08:41:53.828,2018-04-30,2018-04-30,,20,Resource,108666,fbd93ac0-8e96-0130-e5b8-160ad023c11e,25ee5414-8bb7-41fc-ae5d-e1410d6696e2,,,Reservation,249,600867137.0,True,-1.00,,,2018-04-02 08:41:53.816,,,,,,,,,,,,,,2018-06-15 23:08:28.770,,35.00
7666,600871731,39288b4b-09d8-4e91-8bac-7016bad16890,2018-04-03 13:50:33.565,2018-04-03 13:50:33.565,2018-04-03,2018-04-03,,110,Resource,141800,5a13b596-39a0-4432-8690-05e9ffbb06e0,e5f985e0-1973-0136-59c4-0242ac115605,,,TransientReservation,111,,True,0.00,,,2018-04-03 13:50:33.535,,,,,,,2018-04-03 13:50:33.565,,,,,,,2018-06-15 23:08:28.802,,0.00
7667,600870803,a3ebd607-9c31-4d00-be3b-894ade3a861c,2018-04-03 07:01:25.374,2018-04-03 07:01:25.374,2018-09-01,2018-09-30,,14,Resource,141731,fbbfc870-8e96-0130-e5b8-160ad023c11e,e19a5370-08ed-0136-bfe8-0242ac116708,,,DiscountReservation,162,,False,1.00,,,2018-04-03 07:01:25.362,,,,,,,2018-04-03 07:01:25.374,,,,,,,2018-06-15 23:14:20.556,,-2250.00
7668,600872806,f8bb6535-a399-4324-b9ae-80b547778c65,2018-04-03 17:27:56.908,2018-04-03 17:27:56.908,2018-04-03,2018-04-03,,111,Resource,141882,39cf7a9b-9cf3-4d63-8f97-4be80a51a976,43cbedb0-1992-0136-8aa0-0242ac115605,,,TransientReservation,145,600872804.0,True,1.00,,,2018-04-03 17:27:56.894,,,,,,,2018-04-03 17:27:56.908,,,,,,,2018-06-15 23:13:43.036,,-28.00
7669,600871181,70550a25-d9af-4923-8f61-90c1142016ee,2018-04-03 09:46:02.932,2018-04-03 09:46:02.932,2018-11-01,2018-11-30,,14,Resource,136498,fbbfc870-8e96-0130-e5b8-160ad023c11e,c5000424-720f-4dab-9ea2-4b4c1d542832,,,DiscountReservation,192,600871145.0,False,1.00,,,2018-04-03 09:46:02.922,,,,,,,2018-04-03 09:46:02.932,,,,,,,2018-06-15 23:13:42.943,,-1479.00
7670,600869094,12e2d08b-9f9b-4aac-b53a-272c1ad842a7,2018-04-02 19:27:58.884,2018-04-02 19:27:58.884,2018-04-02,,,48,Resource,141592,2470fed2-d833-45b6-8c0f-1e04a08d8d23,cf21baf3-e982-422c-858c-cefc031f6f24,,,AnywhereReservation,75,,False,1.00,,,,,,,,,,2018-04-02 19:27:58.884,,,,,,,2018-06-15 23:13:42.843,,45.00
7671,600873396,46555080-78c0-4e1d-bf7f-e4e0a2b828a4,2018-04-03 20:00:35.149,2018-05-31 19:27:22.147,2018-05-31,,,10,Resource,133745,fbb11f80-8e96-0130-e5b8-160ad023c11e,4dd4e2a0-d9f4-0135-8abd-0242ac11570b,,,Reservation,80,600751762.0,False,1.00,,,,,,,,,,,,,,,,,2018-06-15 23:13:43.070,,0.00
7672,600868172,6c9da2c9-0876-4abd-85f3-f6f08cb943a5,2018-04-02 16:10:54.088,2018-04-02 16:10:54.088,2018-04-02,,,48,Resource,141493,2470fed2-d833-45b6-8c0f-1e04a08d8d23,1b88b96c-6ab3-41fc-815a-037d9784a97f,,,AnywhereReservation,75,,False,1.00,,,,,,,,,,2018-04-02 16:10:54.088,,,,,,,2018-06-15 23:13:42.786,,45.00
7673,600867880,cfe8aa32-b792-4079-b345-2404009695d6,2018-04-02 15:01:19.056,2018-04-17 19:59:33.018,2018-04-03,2018-04-30,,600011781,Desk,141448,f9f22cda-c5a1-4065-8d26-6d000c206ca1,3db937d0-1349-0136-112d-0242ac116705,Move In,Internal Transfer,PrimaryReservation,218,,False,1.00,,,2018-04-17 19:59:33.011,,,,,,,2018-04-17 19:59:33.018,,2018-04-17 19:59:32.924000,2018-04-03 00:00:33.471,,,,2018-06-15 23:13:42.769,DD-35,800000.00
7674,600866105,db52f019-391a-4292-b62e-51e1e1c52340,2018-04-01 02:25:23.726,2018-04-01 02:25:23.726,2018-04-01,,,18025,Desk,141252,090ec2bf-b654-45bb-bef3-48e8755d60dd,a1e78362-feff-4154-8a57-d5a653ec3cb1,,,AnywhereReservation,82,,False,1.00,,,,,,,,,,2018-04-01 02:25:23.726,,,,,,,2018-06-15 23:13:42.702,HD166,300.00
7675,600873980,f4c773f5-cf5f-4c29-ada8-5e5eb2bc2b19,2018-04-03 22:36:08.251,2018-04-03 22:36:08.251,2019-02-01,2019-02-28,,14,Resource,141977,fbbfc870-8e96-0130-e5b8-160ad023c11e,e2b61f9f-1dfb-45ca-b23e-665dfef7da84,,,DiscountReservation,165,,False,1.00,,,2018-04-03 22:36:08.240,,,,,,,2018-04-03 22:36:08.251,,,,,,,2018-06-15 23:13:43.104,,-262.00
7676,600867575,d458e7ca-7a14-4b2a-9f71-f230945b3817,2018-04-02 13:50:15.583,2018-04-02 13:50:15.583,2018-04-02,2018-04-02,,20,Resource,33635,fbd93ac0-8e96-0130-e5b8-160ad023c11e,ac9d73ae-6c62-43a6-82b7-1b536dd2e1f8,,,Reservation,44,,True,1.00,,,2018-04-02 13:50:15.559,,,,,,,,,,,,,,2018-06-15 23:13:42.753,,25.00
7677,600870731,78f1e343-95a7-4465-ae61-5f2967c4c7ab,2018-04-03 06:24:37.234,2018-04-03 06:24:37.234,2018-04-03,2018-04-03,,4,Resource,78131,fb978ee0-8e96-0130-e5b8-160ad023c11e,ae802f3d-d552-46b8-8de5-83df1216e512,,,AnywhereReservation,17,,True,9.00,,,2018-04-03 06:24:37.221,,,,,,,2018-04-03 06:24:37.234,,,,,,,2018-06-15 23:13:42.926,,0.40
7678,600872177,a1b3038d-6516-4734-8bcc-f2f9e9580f58,2018-04-03 15:25:52.346,2018-04-03 15:25:52.346,2018-04-30,2018-04-30,,20,Resource,133983,fbd93ac0-8e96-0130-e5b8-160ad023c11e,12eeced0-fec1-0135-dd09-0242ac111c0a,,,Reservation,72,600872176.0,True,-1.00,,,2018-04-03 15:25:52.330,,,,,,,,,,,,,,2018-06-15 23:13:43.003,,25.00
7679,600866467,48fd8333-2a67-45bf-bac4-ddbb0d4da7e1,2018-04-01 13:27:00.614,2018-04-08 09:22:56.997,2018-10-01,2018-10-31,,14,Resource,45034,fbbfc870-8e96-0130-e5b8-160ad023c11e,88e811b2-00e3-4888-b236-60f280588270,,,DiscountReservation,242,,False,1.00,,2018-04-08 09:22:56.976000,2018-04-01 13:27:00.600,,,,,,,2018-04-08 09:22:56.997,,,,,,,2018-06-15 23:13:42.719,,-1581.00
7680,600869678,75a3d5fe-f736-4207-95b9-0d9c220fff54,2018-04-02 21:32:30.758,2018-04-02 21:32:30.758,2018-04-01,2018-04-01,,16,Resource,141649,fbc78740-8e96-0130-e5b8-160ad023c11e,04329dc7-c60f-489d-8623-ce5230cc5582,,,Reservation,14,600869676.0,True,1.00,,,2018-04-02 21:32:30.750,,,,,,,,,,,,,,2018-06-15 23:13:42.876,,800.00
7681,600871561,54669c75-690d-4e81-9e46-7a84dce713f5,2018-04-03 13:03:54.604,2018-04-03 13:03:54.604,2018-04-03,2018-04-03,,81,Resource,139889,ec270444-1ab1-42b2-8def-69c612655e01,3db24120-136e-0136-11b0-0242ac116705,,,Reservation,213,600841662.0,True,,,,2018-04-03 13:03:54.584,,,,,,,,,,,,,,2018-06-15 23:13:42.960,,-3800.00
7682,600869966,a569e237-2ca2-4f3e-be8d-c8d9e416311b,2018-04-02 22:56:34.092,2018-04-02 22:56:34.092,2018-11-01,2018-11-30,,14,Resource,106941,fbbfc870-8e96-0130-e5b8-160ad023c11e,9bd5c5e1-7a2d-4478-9945-6a2e7bb40aa7,,,DiscountReservation,5,600869958.0,False,1.00,,,2018-04-02 22:56:34.082,,,,,,,2018-04-02 22:56:34.092,,,,,,,2018-06-15 23:13:42.892,,-114.00
7683,600866870,dc51ee74-03e6-483c-9fc8-311600ac6163,2018-04-02 03:24:56.253,2018-04-30 12:17:04.751,2018-04-02,2018-04-30,,21694,Desk,141352,15925fe8-cf94-4569-9739-a9ba133a1c21,24093b95-bfb2-4a55-b7d7-e113bf47024b,,,AnywhereReservation,96,,False,1.00,,,2018-04-30 12:17:04.707,,,,,,,2018-04-30 12:17:04.751,,,,,,,2018-06-15 23:13:42.736,HD129,350.00
7684,600868798,a68f2eea-d659-47e1-aad3-2b18a038cf33,2018-04-02 18:11:45.421,2018-05-29 17:22:29.230,2018-05-01,2018-06-30,,30013,Space,99726,d6dac093-6103-4cbe-a47e-cfdd176ccad7,0f3104bf-741e-4913-beba-2065cbcc4c03,Internal Transfer,Move Out,PrimaryReservation,138,,False,1.00,,,2018-05-29 17:22:29.223,,,,,,,2018-05-29 17:22:29.230,,2018-05-29 17:22:28.129000,2018-05-01 00:09:31.426,,2019-05-01,0.03,2018-06-15 23:13:42.826,08-103,1240.00
7685,600869385,195f5d72-d622-45ac-9e6b-987d12d57eb9,2018-04-02 20:42:14.367,2018-04-02 20:42:14.367,2018-05-01,2018-05-31,,14,Resource,63665,fbbfc870-8e96-0130-e5b8-160ad023c11e,e71dd100-bb1a-0134-9ab3-0242ac113508,,,DiscountReservation,73,600869383.0,False,1.00,,,2018-04-02 20:42:14.358,,,,,,,2018-04-02 20:42:14.367,,,,,,,2018-06-15 23:13:42.859,,-555.00
7686,600868796,cdc9b891-6b42-4525-a5f5-188e4b987a93,2018-04-02 18:11:33.133,2018-04-02 18:11:33.133,2018-04-02,2018-04-02,,20,Resource,134864,fbd93ac0-8e96-0130-e5b8-160ad023c11e,e35e2ca6-4855-45d6-903b-48e5b613b45d,,,Reservation,21,,True,1.00,,,2018-04-02 18:11:33.106,,,,,,,,,,,,,,2018-06-15 23:13:42.826,,25.00
7687,600867878,9c6ac722-c3f2-4180-9919-a14f7f65992c,2018-04-02 14:58:57.697,2018-05-02 14:11:00.121,2018-07-01,2018-07-01,,15,Resource,122517,fbc34350-8e96-0130-e5b8-160ad023c11e,3c0e0510-bf15-0135-1db9-0242ac116707,,,Reservation,20,600603662.0,True,,,,2018-04-02 14:58:57.685,,,,,,,,,,,,,,2018-06-15 23:13:42.769,,-2500.00
7688,600872462,6cb46a5b-efdc-4c82-8fd3-591e69aefb18,2018-04-03 16:04:10.915,2018-04-03 16:04:10.915,2018-04-03,2018-04-03,,15,Resource,141853,fbc34350-8e96-0130-e5b8-160ad023c11e,34e34f11-f45b-481f-a61e-e8ab2be47d73,,,Reservation,96,600872461.0,True,,,,2018-04-03 16:04:10.740,,,,,,,,,,,,,,2018-06-15 23:13:43.020,,1125.00
7689,600871887,0c37abd3-4e45-41e8-ba55-bd8e2b2da70b,2018-04-03 14:17:06.899,2018-04-03 14:17:06.899,2018-05-01,2018-05-31,,14,Resource,102329,fbbfc870-8e96-0130-e5b8-160ad023c11e,7405018e-e0d4-4bff-bbeb-4d2374db32bf,,,DiscountReservation,197,,False,1.00,,,2018-04-03 14:17:06.883,,,,,,,2018-04-03 14:17:06.899,,,,,,,2018-06-15 23:13:42.985,,-246.00
7690,600871179,92ac4993-4e7b-4628-b986-599a21756262,2018-04-03 09:46:02.679,2018-04-03 09:46:02.679,2018-09-01,2018-09-30,,14,Resource,136498,fbbfc870-8e96-0130-e5b8-160ad023c11e,c5000424-720f-4dab-9ea2-4b4c1d542832,,,DiscountReservation,192,600871145.0,False,1.00,,,2018-04-03 09:46:02.669,,,,,,,2018-04-03 09:46:02.679,,,,,,,2018-06-15 23:13:42.943,,-1479.00
7691,600868509,6f90da3b-01db-4ca5-a17a-c4942b41a378,2018-04-02 16:58:50.067,2018-04-02 16:58:50.067,2019-02-01,2019-02-28,,14,Resource,46483,fbbfc870-8e96-0130-e5b8-160ad023c11e,7552fefe-8723-4efc-8601-d146efbd15c8,,,DiscountReservation,22,,False,1.00,,,2018-04-02 16:58:50.056,,,,,,,2018-04-02 16:58:50.067,,,,,,,2018-06-15 23:13:42.803,,-354.00
7692,600871565,ab091c1f-266e-4cab-93ec-f8ae5b50c6aa,2018-04-03 13:05:09.762,2018-04-03 13:05:09.762,2018-04-01,2018-04-01,,16,Resource,119422,fbc78740-8e96-0130-e5b8-160ad023c11e,3bd65edc-8cde-493c-b643-aecd0329e6bb,,,Reservation,62,600871563.0,True,1.00,,,2018-04-03 13:05:09.754,,,,,,,,,,,,,,2018-06-15 23:13:42.960,,350.00
7693,600869970,e33b1162-ddb4-4926-a84e-f0ae0eb7c66b,2018-04-02 22:56:34.522,2018-04-02 22:56:34.522,2019-03-01,2019-03-31,,14,Resource,106941,fbbfc870-8e96-0130-e5b8-160ad023c11e,9bd5c5e1-7a2d-4478-9945-6a2e7bb40aa7,,,DiscountReservation,5,600869958.0,False,1.00,,,2018-04-02 22:56:34.513,,,,,,,2018-04-02 22:56:34.522,,,,,,,2018-06-15 23:13:42.893,,-114.00
7694,600869682,1827516c-bed9-4ffc-82d9-d5b32828423c,2018-04-02 21:32:53.529,2018-04-02 21:32:53.529,2018-04-02,,,48,Resource,141651,2470fed2-d833-45b6-8c0f-1e04a08d8d23,c22f868c-13df-4998-94e8-44000736a5d3,,,AnywhereReservation,75,,False,1.00,,,,,,,,,,2018-04-02 21:32:53.529,,,,,,,2018-06-15 23:13:42.876,,45.00
7695,600870743,b2904f49-9961-4f46-9837-1cb2b8bd0745,2018-04-03 06:31:39.743,2018-04-27 06:29:10.812,2018-04-30,2018-04-30,,4,Resource,10950,fb978ee0-8e96-0130-e5b8-160ad023c11e,f42f00b0-78f2-0132-e235-26aae0ae163a,,,Reservation,21,,True,416.00,,,2018-04-03 06:31:39.725,,,,,,,,,,,,,,2018-06-15 23:13:42.927,,0.40
7696,600873113,19f531ad-8848-4b41-afa9-2d3d1d01f386,2018-04-03 18:55:28.352,2018-04-03 18:55:28.352,2018-09-01,2018-09-30,,14,Resource,21738,fbbfc870-8e96-0130-e5b8-160ad023c11e,ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,,,DiscountReservation,307,,False,1.00,,,2018-04-03 18:55:28.341,,,,,,,2018-04-03 18:55:28.352,,,,,,,2018-06-15 23:13:43.053,,-3460.00
7697,600872611,b8a7924e-791e-4b7b-aeca-a889fa074718,2018-04-03 16:36:49.194,2018-06-25 15:32:03.041,2018-04-03,2018-06-30,,7192,Desk,141867,899cfd80-bc8b-0132-ba53-76d104120264,ce76cf52-f981-4a80-b904-8e8f9e1e7dd4,,,AnywhereReservation,5,,False,1.00,,,2018-06-25 15:32:03.028,,,,,,,2018-06-25 15:32:03.041,,,,,,,2018-06-25 15:39:57.907,HD167,350.00
7698,600869697,085f6ad1-4c6c-4f4d-924b-1b78d33a6dd1,2018-04-02 21:42:06.327,2018-06-26 19:15:14.483,2018-05-01,2018-07-31,,28347,Space,47951,14e7e4be-25b5-4d3b-a4ea-b76f68318a91,1e7457bc-73c0-47bd-a847-1015737401ef,External Transfer,Move Out,PrimaryReservation,125,,False,1.00,,,2018-06-26 19:15:14.445,,,,,,,2018-06-26 19:15:14.483,,2018-06-26 19:15:14.279000,2018-05-01 00:09:31.787,,2019-05-01,0.03,2018-06-26 19:54:52.743,06-132,770.00
7699,600871913,6fd0fb79-9d9f-4640-92e7-c4c3a3b4ad4a,2018-04-03 14:24:39.527,2018-06-29 10:26:43.457,2018-05-01,2018-07-31,,600018686,Space,124579,da9e7516-ce43-4446-958e-5b2e39f121bf,56ee0f85-f54f-4ed6-aff2-05b8d2e76d91,Internal Transfer,Internal Transfer,PrimaryReservation,277,,False,1.00,,,2018-06-29 10:26:43.450,,,,,,,2018-06-29 10:26:43.457,,2018-06-29 10:26:43.282000,2018-05-01 00:09:47.592,,,,2018-06-29 11:10:25.452,06-101,850.00
7700,600866726,51842c45-15a5-4337-ba43-6bf5f8b1db0d,2018-04-02 00:29:00.359,2018-04-02 00:29:00.359,2018-04-02,2018-04-02,,20,Resource,86551,fbd93ac0-8e96-0130-e5b8-160ad023c11e,e1604030-41db-0135-a3eb-0242ac115b0e,,,Reservation,121,600560128.0,True,1.00,,,2018-04-02 00:29:00.340,,,,,,,,??? ?? ? ??? ??? 4/2,,,,,,2018-06-15 23:08:28.755,,25000.00
7701,600867147,19068a44-27b7-431e-81ca-12d250f6d5f7,2018-04-02 08:47:21.675,2018-04-02 08:47:21.675,2018-04-30,2018-04-30,,20,Resource,108666,fbd93ac0-8e96-0130-e5b8-160ad023c11e,25ee5414-8bb7-41fc-ae5d-e1410d6696e2,,,Reservation,249,600867146.0,True,-1.00,,,2018-04-02 08:47:21.665,,,,,,,,,,,,,,2018-06-15 23:08:28.771,,35.00
7702,600873617,e779cbae-602c-4b0d-bbcd-be35580fb233,2018-04-03 21:17:48.745,2018-04-24 02:06:52.169,2018-04-03,2018-04-30,,500000612,Desk,110001,6b39eaaf-e49c-4d0b-9040-720f2025550a,2efd7bd9-4ea4-4b80-a11d-3fea24a58ef4,Move In,Internal Transfer,PrimaryReservation,111,,False,,,,2018-04-24 02:06:52.162,,,,,,,2018-04-24 02:06:52.169,,2018-04-24 02:06:52.080000,2018-04-03 21:18:01.840,,2019-05-01,0.035,2018-06-15 23:08:28.803,DD39,550.00
7703,600870626,8fed0e7f-fe4b-4df3-951f-95252f18b52c,2018-04-03 04:44:36.492,2018-04-26 02:14:28.011,2018-05-01,2018-05-01,,15,Resource,44321,fbc34350-8e96-0130-e5b8-160ad023c11e,2113b9ed-8fec-440f-9f52-52c0c1079af3,,,Reservation,161,600593339.0,True,,2018-04-26 02:14:27.973000,,2018-04-03 04:44:36.479,,,,,,,,,,,,,,2018-06-15 23:08:28.787,,-4900.00
7704,600870968,82f3fb1b-a5e2-4a4b-bb21-2778a0355991,2018-04-03 08:13:47.085,2018-04-03 08:13:47.085,2018-04-03,,,132,Resource,131022,b60d99bb-4a91-4120-9579-a5300ea0552e,614d5216-c7e6-4075-85df-8cea270ce24e,,,Reservation,179,600715073.0,False,1.00,,,,,,,,,,,,,,,,,2018-06-15 23:14:20.557,,8000.00
7705,600868513,405b7a77-7a05-40a3-904c-859af9df4e0b,2018-04-02 16:58:50.474,2018-04-02 16:58:50.474,2019-06-01,2019-06-30,,14,Resource,46483,fbbfc870-8e96-0130-e5b8-160ad023c11e,7552fefe-8723-4efc-8601-d146efbd15c8,,,DiscountReservation,22,,False,1.00,,,2018-04-02 16:58:50.463,,,,,,,2018-04-02 16:58:50.474,,,,,,,2018-06-15 23:13:42.803,,-354.00
7706,600867888,933cebd6-f6ea-4dd3-9b2a-b7556753d96a,2018-04-02 15:03:03.437,2018-04-06 15:34:28.591,2018-04-02,2018-04-30,,48,Resource,141451,2470fed2-d833-45b6-8c0f-1e04a08d8d23,3ce8f58b-2e2a-40e3-adca-0394c06cfbe3,,,AnywhereReservation,75,,False,1.00,,,2018-04-06 15:34:28.525,,,,,,,2018-04-06 15:34:28.591,,,,,,,2018-06-15 23:13:42.770,,45.00
7707,600868806,149ab9f4-9201-4383-947a-469c2c0bc20a,2018-04-02 18:11:48.773,2018-04-02 18:11:49.777,2018-04-01,2018-04-01,,15,Resource,99726,fbc34350-8e96-0130-e5b8-160ad023c11e,0f3104bf-741e-4913-beba-2065cbcc4c03,,,Reservation,138,600362618.0,True,,,,2018-04-02 18:11:48.763,,,,,,,,,,,,,,2018-06-15 23:13:42.826,,-1860.00
7708,600871897,c21bc068-1190-48a1-95c3-77fe44471d7e,2018-04-03 14:19:16.721,2018-04-09 17:02:09.716,2018-04-03,2018-04-30,,13,Resource,116069,fbbbe020-8e96-0130-e5b8-160ad023c11e,8fcb8b60-bcc2-0135-1ba5-0242ac11210b,,,Reservation,186,600609079.0,False,1.00,,,2018-04-09 17:02:09.678,,,,,,,,,,,,,,2018-06-15 23:13:42.985,,0.00
7709,600870749,e03a6815-7caf-4fd5-a71c-1252b28718b3,2018-04-03 06:34:12.975,2018-04-28 06:52:59.432,2018-04-30,2018-04-30,,4,Resource,133941,fb978ee0-8e96-0130-e5b8-160ad023c11e,20d4e776-c4eb-4fb5-af7b-3729286f145f,,,Reservation,22,,True,422.00,,,2018-04-03 06:34:12.963,,,,,,,,,,,,,,2018-06-15 23:13:42.927,,0.40
