parent_account_c,net_desks_closedwon,date
0010G00002FUFGgQAP,4.0,2018-08-10
0010G00002CDjAcQAL,13.0,2018-08-14
0010G00002JAsVWQA1,35.0,2018-08-14
0010G00002CDcxsQAD,0.0,2018-08-06
0010G00002CE9dSQAT,4.0,2018-08-20
0010G00002CDZVRQA5,240.0,2018-08-08
0010G00002I7PauQAF,2.0,2018-08-09
0010G00002CDeItQAL,2.0,2018-08-10
0010G00002CDZj9QAH,60.0,2018-08-09
0010G00002CE8gEQAT,15.0,2018-08-10
0010G00002JAek7QAD,1.0,2018-08-09
0010G00002JArQqQAL,1.0,2018-08-13
0010G00002JAtphQAD,2.0,2018-08-08
0010G00002HnPHXQA3,3.0,2018-08-08
0010G00002GCiZXQA1,0.0,2018-08-10
0010G00002CDZawQAH,54.0,2018-08-31
0010G00002JC5MtQAL,1.0,2018-08-20
0010G00002I7PfuQAF,4.0,2018-08-27
0010G00002CE8yhQAD,0.0,2018-08-08
0010G00002CE0KgQAL,-2.0,2018-08-22
0010G00002CE9btQAD,2.0,2018-08-09
0010G00002JCgAVQA1,1.0,2018-08-24
0010G00002CDknuQAD,20.0,2018-08-23
0010G00002CDr03QAD,0.0,2018-08-01
0010G00002CEI6QQAX,3.0,2018-08-01
0010G00002FzTrlQAF,0.0,2018-08-06
0010G00002CDvazQAD,4.0,2018-08-01
0010G00002CEGQlQAP,30.0,2018-08-24
0010G00002JCsmTQAT,1.0,2018-08-23
0010G00002I7q3zQAB,6.0,2018-08-07
0010G00002CDcCSQA1,0.0,2018-08-30
0010G00002J9LS2QAN,2.0,2018-08-08
0010G00002JAwv3QAD,10.0,2018-08-07
0010G00002CE8mZQAT,2.0,2018-08-08
0010G00002J9AovQAF,6.0,2018-08-13
0010G00002CE2UXQA1,2.0,2018-08-16
0010G00002CECIfQAP,34.0,2018-08-28
0010G00002JAcXrQAL,1.0,2018-08-01
0010G00002JCwQSQA1,9.0,2018-08-31
0010G00002JAUldQAH,2.0,2018-08-27
0010G00002CEJBgQAP,78.0,2018-08-29
0010G00002JCxunQAD,9.0,2018-08-31
0010G00002J951JQAR,7.0,2018-08-15
0010G00002JBeB3QAL,3.0,2018-08-07
0010G00002CDfr8QAD,8.0,2018-08-31
0010G00002CDby3QAD,2.0,2018-08-31
0010G00002CECahQAH,2.0,2018-08-24
0010G00002CDinnQAD,2.0,2018-08-09
0010G00002J9xrxQAB,6.0,2018-08-13
0010G00002CDoB1QAL,0.0,2018-08-29
0010G00002JcWM2QAN,1.0,2018-08-29
0010G00002CDiDVQA1,5.0,2018-08-02
0010G00002JccWXQAZ,2.0,2018-08-29
0010G00002J9XcYQAV,1.0,2018-08-08
0010G00002CE85uQAD,2.0,2018-08-21
0010G00002G000SQAR,0.0,2018-08-20
0010G00002I7PlfQAF,1.0,2018-08-02
0010G00002CE6ErQAL,1.0,2018-08-29
0010G00002CE62TQAT,0.0,2018-08-10
0010G00002CDp5uQAD,6.0,2018-08-24
0010G00002CDdY5QAL,5.0,2018-08-07
0010G00002JAo2gQAD,161.0,2018-08-23
0010G00002JArHKQA1,9.0,2018-08-31
0010G00002JAuN5QAL,1.0,2018-08-06
0010G00002I7q5BQAR,2.0,2018-08-02
0010G00002JAJzYQAX,1.0,2018-08-28
0010G00002I7QdTQAV,0.0,2018-08-30
0010G00002CEG0aQAH,2.0,2018-08-30
0010G00002CDxvbQAD,6.0,2018-08-14
0010G00002J9kOzQAJ,0.0,2018-08-23
0010G00002JD72HQAT,4.0,2018-08-24
0010G00002CDZDBQA5,5.0,2018-08-27
0010G00002I7QocQAF,3.0,2018-08-03
0010G00002I7QI1QAN,12.0,2018-08-01
0010G00002JCwGPQA1,88.0,2018-08-28
0010G00002JAeYnQAL,4.0,2018-08-23
0010G00002CE7JvQAL,0.0,2018-08-31
0010G00002I7PclQAF,1.0,2018-08-08
0010G00002J9I7sQAF,4.0,2018-08-16
0010G00002CDnWNQA1,57.0,2018-08-30
0010G00002CEBapQAH,0.0,2018-08-09
0010G00002JcZ4bQAF,129.0,2018-08-29
0010G00002JCb8AQAT,1.0,2018-08-20
0010G00002J91B7QAJ,5.0,2018-08-22
0010G00002CEIPWQA5,2.0,2018-08-15
0010G00002I7q9vQAB,1.0,2018-08-03
0010G00002I7PtOQAV,1.0,2018-08-27
0010G00002GhnBMQAZ,0.0,2018-08-30
0010G00002CDZfBQAX,8.0,2018-08-06
0010G00002JC6WBQA1,7.0,2018-08-14
0010G00002JCmzeQAD,1.0,2018-08-30
0010G00002CDoB7QAL,1.0,2018-08-29
0010G00002JCxyVQAT,1.0,2018-08-28
0010G00002HnNPQQA3,14.0,2018-08-23
0010G00002Fzzc6QAB,3.0,2018-08-09
0010G00002CDwADQA1,2.0,2018-08-01
0010G00002CDfr8QAD,8.0,2018-08-30
0010G00002JAPVlQAP,14.0,2018-08-16
0010G00002I82d9QAB,4.0,2018-08-07
0010G00002I7QjxQAF,11.0,2018-08-31
0010G00002GsMMfQAN,0.0,2018-08-31
0010G00002CEGKfQAP,0.0,2018-08-14
0010G00002CDZRTQA5,5394.0,2018-08-28
0010G00002JBqJsQAL,1.0,2018-08-09
0010G00002J9EJNQA3,2.0,2018-08-14
0010G00002JCMPqQAP,78.0,2018-08-30
0010G00002CE1bLQAT,0.0,2018-08-08
0010G00002CDcemQAD,5.0,2018-08-09
0010G00002JccfKQAR,6.0,2018-08-30
0010G00002CDZWeQAP,405.0,2018-08-13
0010G00002CDu63QAD,80.0,2018-08-20
0010G00002I7PhjQAF,3.0,2018-08-28
0010G00002CDqOKQA1,0.0,2018-08-31
0010G00002CDdD2QAL,0.0,2018-08-23
0010G00002CDbwqQAD,8.0,2018-08-31
0010G00002JBjuqQAD,1.0,2018-08-08
0010G00002JBkcuQAD,1.0,2018-08-15
0010G00002CDd23QAD,2.0,2018-08-21
0010G00002CEIJZQA5,64.0,2018-08-03
0010G00002JcY3rQAF,2.0,2018-08-29
0010G00002I7QC9QAN,0.0,2018-08-27
0010G00002I7PegQAF,2.0,2018-08-09
0010G00002CDedcQAD,0.0,2018-08-22
0010G00002CE4khQAD,0.0,2018-08-13
0010G00002JBdVvQAL,6.0,2018-08-31
0010G00002J9SYRQA3,2.0,2018-08-21
0010G00002I7q9hQAB,1.0,2018-08-03
0010G00002CEINIQA5,0.0,2018-08-31
0010G00002JA98qQAD,1.0,2018-08-29
0010G00002J9POrQAN,2.0,2018-08-15
0010G00002JAqtCQAT,1.0,2018-08-02
0010G00002CDknLQAT,28.0,2018-08-22
0010G00002I7Q1MQAV,1.0,2018-08-13
0010G00002JCQiIQAX,1.0,2018-08-31
0010G00002CDZbsQAH,403.0,2018-08-03
0010G00002CEJd0QAH,7.0,2018-08-28
0010G00002JceahQAB,1.0,2018-08-28
0010G00002CDkvQQAT,2.0,2018-08-17
0010G00002JCZz9QAH,7.0,2018-08-22
0010G00002HnQJpQAN,12.0,2018-08-13
0010G00002JAkY8QAL,1.0,2018-08-03
0010G00002I82dAQAR,2.0,2018-08-06
0010G00002CE1djQAD,3.0,2018-08-13
0010G00002HqVy4QAF,1.0,2018-08-20
0010G00002JCvwBQAT,2.0,2018-08-29
0010G00002CDkDbQAL,2.0,2018-08-02
0010G00002CEANjQAP,3.0,2018-08-09
0010G00002JC1m7QAD,1.0,2018-08-12
0010G00002CDseCQAT,0.0,2018-08-30
0010G00002JCV3kQAH,1.0,2018-08-27
0010G00002I7Q5eQAF,6.0,2018-08-30
0010G00002JAg1EQAT,2.0,2018-08-07
0010G00002CDwEHQA1,15.0,2018-08-17
0010G00002CDZIcQAP,0.0,2018-08-03
0010G00002I7q3kQAB,10.0,2018-08-06
0010G00002CDxaKQAT,5.0,2018-08-09
0010G00002J9FcMQAV,12.0,2018-08-08
0010G00002J91zKQAR,2.0,2018-08-06
0010G00002CE2AhQAL,6.0,2018-08-03
0010G00002Jcle8QAB,1.0,2018-08-29
0010G00002JcnItQAJ,1.0,2018-08-31
0010G00002JCQePQAX,8.0,2018-08-21
0010G00002JArhPQAT,3.0,2018-08-30
0010G00002CDqpfQAD,2.0,2018-08-22
0010G00002JcXGzQAN,1.0,2018-08-29
0010G00002CDawgQAD,60.0,2018-08-13
0010G00002CE25DQAT,8.0,2018-08-01
0010G00002JCbheQAD,1.0,2018-08-30
0010G00002I7zBwQAJ,1.0,2018-08-31
0010G00002CDwP7QAL,39.0,2018-08-28
0010G00002J9j6VQAR,2.0,2018-08-22
0010G00002CEBskQAH,0.0,2018-08-09
0010G00002CEJgcQAH,0.0,2018-08-24
0010G00002CDd9SQAT,4.0,2018-08-30
0010G00002CDp5zQAD,4.0,2018-08-05
0010G00002J9DLHQA3,2.0,2018-08-23
0010G00002J9NyDQAV,48.0,2018-08-13
0010G00002I7q8fQAB,1.0,2018-08-02
0010G00002FUFC8QAP,0.0,2018-08-31
0010G00002CE1rmQAD,0.0,2018-08-30
0010G00002J96DGQAZ,2.0,2018-08-07
0010G00002CDrarQAD,146.0,2018-08-03
0010G00002CE9ZhQAL,1900.0,2018-08-22
0010G00002CDsqWQAT,9.0,2018-08-01
0010G00002I7qEUQAZ,1.0,2018-08-04
0010G00002CDiDtQAL,30.0,2018-08-28
0010G00002CDZaUQAX,0.0,2018-08-14
0010G00002CDtdIQAT,0.0,2018-08-22
0010G00002CE4ulQAD,88.0,2018-08-24
0010G00002JAYcNQAX,1.0,2018-08-14
0010G00002JAC6nQAH,5.0,2018-08-31
0010G00002JAVP8QAP,2.0,2018-08-15
0010G00002JCwytQAD,4.0,2018-08-26
0010G00002I7qGOQAZ,1.0,2018-08-01
0010G00002CE6sUQAT,8.0,2018-08-08
0010G00002FyGthQAF,6.0,2018-08-01
0010G00002CDbGIQA1,3.0,2018-08-31
0010G00002J9qRxQAJ,3.0,2018-08-15
0010G00002HnOpgQAF,135.0,2018-08-09
0010G00002J9DRHQA3,1.0,2018-08-09
0010G00002CE4RyQAL,2.0,2018-08-02
0010G00002CE1trQAD,2.0,2018-08-14
0010G00002CDhgIQAT,19.0,2018-08-02
0010G00002I7q6KQAR,1.0,2018-08-07
0010G00002CE7vTQAT,0.0,2018-08-30
0010G00002JC8ozQAD,6.0,2018-08-21
0010G00002FzTcGQAV,2.0,2018-08-06
0010G00002JCr12QAD,13.0,2018-08-27
0010G00002J8zl1QAB,1.0,2018-08-28
0010G00002CDmXiQAL,2.0,2018-08-03
0010G00002J95K4QAJ,1.0,2018-08-14
0010G00002J9OkZQAV,13.0,2018-08-09
0010G00002JBjuWQAT,1.0,2018-08-08
0010G00002CE4Z0QAL,132.0,2018-08-31
0010G00002CDzAEQA1,40.0,2018-08-01
0010G00002GCjQ2QAL,7.0,2018-08-09
0010G00002CDozpQAD,9.0,2018-08-19
0010G00002CDxZFQA1,0.0,2018-08-10
0010G00002CE6q6QAD,0.0,2018-08-22
0010G00002JcxtrQAB,1.0,2018-08-31
0010G00002JCkzoQAD,1.0,2018-08-30
0010G00002CDbqoQAD,6.0,2018-08-01
0010G00002I7Q0mQAF,0.0,2018-08-29
0010G00002CDrccQAD,0.0,2018-08-21
0010G00002I7Qd8QAF,2.0,2018-08-10
0010G00002CEBt7QAH,2.0,2018-08-07
0010G00002JBjwoQAD,1.0,2018-08-31
0010G00002GqKzBQAV,12.0,2018-08-21
0010G00002CDnYyQAL,0.0,2018-08-13
0010G00002JcjooQAB,2.0,2018-08-31
0010G00002CDd9SQAT,0.0,2018-08-24
0010G00002JC8p9QAD,19.0,2018-08-15
0010G00002JAXX8QAP,4760.0,2018-08-16
0010G00002I7QCEQA3,2.0,2018-08-01
0010G00002J9FndQAF,1.0,2018-08-06
0010G00002JBrJjQAL,3.0,2018-08-14
0010G00002GCizEQAT,1.0,2018-08-23
0010G00002CEHUpQAP,2.0,2018-08-23
0010G00002JArgzQAD,6.0,2018-08-23
0010G00002I7ztaQAB,7.0,2018-08-07
0010G00002CDhqCQAT,0.0,2018-08-30
0010G00002FUF7LQAX,0.0,2018-08-06
0010G00002CDvemQAD,2.0,2018-08-01
0010G00002I827wQAB,2.0,2018-08-24
0010G00002CEDEXQA5,14.0,2018-08-29
0010G00002CEFBmQAP,3.0,2018-08-01
0010G00002JAaSLQA1,1.0,2018-08-21
0010G00002CE1i6QAD,12.0,2018-08-01
0010G00002I7wCcQAJ,2.0,2018-08-05
0010G00002JAuHWQA1,1.0,2018-08-06
0010G00002Jct0uQAB,2.0,2018-08-31
0010G00002CE7TdQAL,6.0,2018-08-03
0010G00002CDZCrQAP,28.0,2018-08-15
0010G00002JCBRIQA5,4.0,2018-08-29
0010G00002CDZg6QAH,3335.0,2018-08-28
0010G00002CDh83QAD,3.0,2018-08-01
0010G00002J9ftHQAR,3.0,2018-08-24
0010G00002CE58EQAT,2.0,2018-08-28
0010G00002CDnsNQAT,5.0,2018-08-31
0010G00002CE7aeQAD,2.0,2018-08-17
0010G00002CDawFQAT,2.0,2018-08-02
0010G00002CE84kQAD,3.0,2018-08-01
0010G00002JCBlCQAX,1.0,2018-08-16
0010G00002EungwQAB,0.0,2018-08-31
0010G00002J97FhQAJ,1.0,2018-08-01
0010G00002I7q5JQAR,2.0,2018-08-03
0010G00002CEA9ZQAX,3.0,2018-08-21
0010G00002CDZAMQA5,0.0,2018-08-28
0010G00002CDp4AQAT,4.0,2018-08-16
0010G00002CDjhXQAT,190.0,2018-08-31
0010G00002J9k6SQAR,2.0,2018-08-29
0010G00002CDaxiQAD,60.0,2018-08-31
0010G00002I7PX9QAN,2.0,2018-08-02
0010G00002JcrEMQAZ,1.0,2018-08-30
0010G00002CDz4KQAT,0.0,2018-08-13
0010G00002CEGRAQA5,0.0,2018-08-03
0010G00002FzTgAQAV,0.0,2018-08-08
0010G00002FyGvIQAV,1.0,2018-08-02
0010G00002CE214QAD,30.0,2018-08-01
0010G00002I7qH1QAJ,3.0,2018-08-02
0010G00002FUFHXQA5,4.0,2018-08-22
0010G00002I7qDAQAZ,4.0,2018-08-02
0010G00002J9WAEQA3,2.0,2018-08-24
0010G00002CEAp1QAH,6.0,2018-08-07
0010G00002CDfyoQAD,6.0,2018-08-07
0010G00002CEAuBQAX,0.0,2018-08-30
0010G00002CDgtgQAD,0.0,2018-08-09
0010G00002FyGX1QAN,36.0,2018-08-14
0010G00002CDw8XQAT,1644.0,2018-08-09
0010G00002JAHpBQAX,1.0,2018-08-17
0010G00002I7q3fQAB,1.0,2018-08-09
0010G00002JCnxtQAD,1.0,2018-08-22
0010G00002CDkwYQAT,0.0,2018-08-28
0010G00002I7PcvQAF,0.0,2018-08-09
0010G00002J9KCMQA3,3.0,2018-08-08
0010G00002CEAXbQAP,1664.0,2018-08-23
0010G00002J95uEQAR,12.0,2018-08-21
0010G00002I7qGKQAZ,1.0,2018-08-02
0010G00002J9BY2QAN,3.0,2018-08-10
0010G00002CEFf9QAH,1.0,2018-08-13
0010G00002CE1tEQAT,180.0,2018-08-27
0010G00002I7QbKQAV,2.0,2018-08-08
0010G00002CDgZ6QAL,0.0,2018-08-29
0010G00002JAJfjQAH,1.0,2018-08-02
0010G00002I7PiSQAV,4.0,2018-08-20
0010G00002CE3k0QAD,0.0,2018-08-01
0010G00002CE7emQAD,0.0,2018-08-30
0010G00002JCkqAQAT,1.0,2018-08-28
0010G00002I7PkcQAF,2.0,2018-08-01
0010G00002HnNmJQAV,2.0,2018-08-28
0010G00002CDeoPQAT,36.0,2018-08-29
0010G00002JCfH2QAL,1.0,2018-08-21
0010G00002CDZY6QAP,552.0,2018-08-08
0010G00002I7PkCQAV,1.0,2018-08-23
0010G00002J976UQAR,1.0,2018-08-28
0010G00002CDl8zQAD,6.0,2018-08-29
0010G00002CE6IYQA1,2.0,2018-08-31
0010G00002JCkk2QAD,2.0,2018-08-24
0010G00002CE0jGQAT,0.0,2018-08-27
0010G00002CDfuLQAT,0.0,2018-08-14
0010G00002DTnizQAD,3.0,2018-08-15
0010G00002CDlcYQAT,0.0,2018-08-21
0010G00002J9HUAQA3,2.0,2018-08-24
0010G00002CE9jhQAD,0.0,2018-08-13
0010G00002J9iGRQAZ,2.0,2018-08-27
0010G00002JCLmPQAX,8.0,2018-08-29
0010G00002J9hpPQAR,8.0,2018-08-13
0010G00002CDqDAQA1,5.0,2018-08-09
0010G00002JcmsPQAR,2.0,2018-08-31
0010G00002CEItqQAH,28.0,2018-08-22
0010G00002I7PrPQAV,30.0,2018-08-14
0010G00002CDr5tQAD,75.0,2018-08-08
0010G00002CDw8XQAT,411.0,2018-08-07
0010G00002JBlPyQAL,4.0,2018-08-28
0010G00002JcxYMQAZ,8.0,2018-08-31
0010G00002JAEGfQAP,2.0,2018-08-27
0010G00002I7qIlQAJ,6.0,2018-08-02
0010G00002CDn00QAD,2.0,2018-08-30
0010G00002CDjW0QAL,2.0,2018-08-03
0010G00002CE1z3QAD,16.0,2018-08-30
0010G00002CDjfPQAT,3.0,2018-08-28
0010G00002FzTjyQAF,0.0,2018-08-30
0010G00002CEDdlQAH,0.0,2018-08-30
0010G00002JC8jaQAD,10.0,2018-08-28
0010G00002CDwJbQAL,2.0,2018-08-08
0010G00002J9BLbQAN,2.0,2018-08-10
0010G00002CDuF7QAL,4.0,2018-08-27
0010G00002CDZWXQA5,0.0,2018-08-29
0010G00002JCAWCQA5,3.0,2018-08-28
0010G00002I7qDxQAJ,1.0,2018-08-01
0010G00002CDszSQAT,2.0,2018-08-30
0010G00002FzzxaQAB,16.0,2018-08-09
0010G00002JBjfgQAD,7.0,2018-08-10
0010G00002CDsDnQAL,10.0,2018-08-24
0010G00002JBf5eQAD,1.0,2018-08-08
0010G00002I7QfzQAF,8.0,2018-08-24
0010G00002JciyfQAB,1.0,2018-08-31
0010G00002CDczpQAD,105.0,2018-08-12
0010G00002J9cZCQAZ,6.0,2018-08-24
0010G00002JBmEnQAL,1.0,2018-08-08
0010G00002CEGUZQA5,2.0,2018-08-27
0010G00002J9ElNQAV,18.0,2018-08-16
0010G00002CEBqaQAH,1.0,2018-08-01
0010G00002CDxYIQA1,8.0,2018-08-20
0010G00002FyGwaQAF,0.0,2018-08-31
0010G00002CEDZZQA5,72.0,2018-08-15
0010G00002CE7TdQAL,2.0,2018-08-14
0010G00002JAECGQA5,10.0,2018-08-07
0010G00002CDzJ9QAL,130.0,2018-08-31
0010G00002JCG8ZQAX,1.0,2018-08-15
0010G00002HnO83QAF,0.0,2018-08-09
0010G00002Jcj0HQAR,11.0,2018-08-29
0010G00002CDcBNQA1,0.0,2018-08-31
0010G00002CDqPCQA1,1.0,2018-08-08
0010G00002CDjH0QAL,36.0,2018-08-02
0010G00002HnPFXQA3,6.0,2018-08-31
0010G00002JAPTLQA5,3.0,2018-08-08
0010G00002I7qFIQAZ,1.0,2018-08-01
0010G00002I7qCCQAZ,1.0,2018-08-01
0010G00002CDgI0QAL,0.0,2018-08-31
0010G00002CDZAWQA5,0.0,2018-08-10
0010G00002I7PiiQAF,0.0,2018-08-24
0010G00002J99RFQAZ,7.0,2018-08-30
0010G00002CDg9DQAT,1.0,2018-08-06
0010G00002I7yy4QAB,6.0,2018-08-23
0010G00002CDt5NQAT,24.0,2018-08-14
0010G00002JAOIUQA5,1.0,2018-08-29
0010G00002JAVFjQAP,1.0,2018-08-03
0010G00002CDeokQAD,0.0,2018-08-03
0010G00002JcvSGQAZ,4.0,2018-08-31
0010G00002CDpZwQAL,0.0,2018-08-28
0010G00002EtiAYQAZ,16.0,2018-08-14
0010G00002J91APQAZ,2.0,2018-08-31
0010G00002CDeOuQAL,0.0,2018-08-30
0010G00002GD3W4QAL,1.0,2018-08-03
0010G00002CDkRYQA1,4.0,2018-08-02
0010G00002CDZTpQAP,261.0,2018-08-09
0010G00002JCrgIQAT,1.0,2018-08-28
0010G00002J9X2tQAF,16.0,2018-08-29
0010G00002JA7OnQAL,3.0,2018-08-07
0010G00002JcpBZQAZ,1.0,2018-08-29
0010G00002CE2q3QAD,49.0,2018-08-16
0010G00002CDZCMQA5,48.0,2018-08-29
0010G00002JBkuKQAT,1.0,2018-08-10
0010G00002CDvDEQA1,12.0,2018-08-09
0010G00002HnOpgQAF,135.0,2018-08-02
0010G00002JBveAQAT,1.0,2018-08-10
0010G00002JBk7IQAT,1.0,2018-08-08
0010G00002CEGDXQA5,3.0,2018-08-31
0010G00002J9OcgQAF,1.0,2018-08-14
0010G00002GD76KQAT,2.0,2018-08-22
0010G00002JcvujQAB,12.0,2018-08-31
0010G00002JAYGRQA5,1.0,2018-08-06
0010G00002JCeqLQAT,1.0,2018-08-28
0010G00002I81SZQAZ,2.0,2018-08-21
0010G00002JAhZVQA1,1.0,2018-08-08
0010G00002I6286QAB,162.0,2018-08-28
0010G00002JAeppQAD,2.0,2018-08-27
0010G00002JBdvKQAT,6.0,2018-08-20
0010G00002CEDp8QAH,0.0,2018-08-23
0010G00002JclSqQAJ,8.0,2018-08-30
0010G00002CEA5FQAX,0.0,2018-08-02
0010G00002JCrSBQA1,6.0,2018-08-28
0010G00002CDbVfQAL,7.0,2018-08-28
0010G00002HoCGyQAN,3.0,2018-08-02
0010G00002CE8KaQAL,2.0,2018-08-28
0010G00002CDldWQAT,4.0,2018-08-02
0010G00002CDfBDQA1,2.0,2018-08-14
0010G00002GCjDIQA1,3.0,2018-08-27
0010G00002JCmMDQA1,1.0,2018-08-23
0010G00002CEDEUQA5,3.0,2018-08-03
0010G00002JBlYMQA1,2.0,2018-08-13
0010G00002J92EzQAJ,2.0,2018-08-23
0010G00002JAXX8QAP,9180.0,2018-08-08
0010G00002I81H0QAJ,2.0,2018-08-10
0010G00002CE7skQAD,2.0,2018-08-14
0010G00002J97DKQAZ,1.0,2018-08-31
0010G00002CE7eoQAD,8.0,2018-08-08
0010G00002JCZjVQAX,1.0,2018-08-20
0010G00002CDZBvQAP,2800.0,2018-08-27
0010G00002FzzcFQAR,0.0,2018-08-31
0010G00002CEDi3QAH,0.0,2018-08-31
0010G00002J9GO6QAN,4.0,2018-08-23
0010G00002JC9XnQAL,1.0,2018-08-17
0010G00002JBpDZQA1,1.0,2018-08-16
0010G00002JBe3nQAD,1.0,2018-08-24
0010G00002CEIPJQA5,4.0,2018-08-07
0010G00002JAsKsQAL,11.0,2018-08-10
0010G00002CDvkRQAT,4.0,2018-08-22
0010G00002CDZACQA5,3663.0,2018-08-10
0010G00002CDbQaQAL,0.0,2018-08-13
0010G00002JcwiYQAR,1.0,2018-08-31
0010G00002CDfwjQAD,0.0,2018-08-29
0010G00002CDZcOQAX,0.0,2018-08-06
0010G00002CDtpgQAD,3.0,2018-08-20
0010G00002I7PYkQAN,790.0,2018-08-06
0010G00002JAeYvQAL,1.0,2018-08-27
0010G00002CDczpQAD,105.0,2018-08-14
0010G00002CDv2fQAD,2.0,2018-08-22
0010G00002JATKGQA5,1.0,2018-08-06
0010G00002JBrzfQAD,1.0,2018-08-21
0010G00002CDsjTQAT,3.0,2018-08-03
0010G00002CEArKQAX,0.0,2018-08-15
0010G00002I7q6xQAB,1.0,2018-08-13
0010G00002JBlyaQAD,0.0,2018-08-30
0010G00002J96joQAB,16.0,2018-08-15
0010G00002CDkGmQAL,20.0,2018-08-06
0010G00002JBqC3QAL,1.0,2018-08-20
0010G00002CE4l3QAD,5.0,2018-08-29
0010G00002I7Qq0QAF,5.0,2018-08-23
0010G00002Jcmp6QAB,4.0,2018-08-30
0010G00002JAxBkQAL,1.0,2018-08-08
0010G00002GCiRsQAL,0.0,2018-08-10
0010G00002JBcx5QAD,1.0,2018-08-08
0010G00002CDzKzQAL,0.0,2018-08-30
0010G00002I7PvUQAV,1.0,2018-08-08
0010G00002CDnyxQAD,7.0,2018-08-02
0010G00002CDmQ3QAL,9.0,2018-08-08
0010G00002JCZNWQA5,1.0,2018-08-22
0010G00002Jcw5DQAR,1.0,2018-08-31
0010G00002CE7e9QAD,0.0,2018-08-31
0010G00002JAWpYQAX,2.0,2018-08-06
0010G00002CDavfQAD,2.0,2018-08-03
0010G00002JcTm1QAF,1.0,2018-08-27
0010G00002CDr35QAD,120.0,2018-08-09
0010G00002CDdu0QAD,0.0,2018-08-30
0010G00002JcaWZQAZ,10.0,2018-08-30
0010G00002JAXX8QAP,680.0,2018-08-25
0010G00002CDd6eQAD,204.0,2018-08-21
0010G00002JA4eSQAT,2.0,2018-08-20
0010G00002JCdqAQAT,1.0,2018-08-29
0010G00002CE7AiQAL,24.0,2018-08-31
0010G00002CDiD4QAL,0.0,2018-08-16
0010G00002CDZbpQAH,72.0,2018-08-01
0010G00002CE7hmQAD,3.0,2018-08-31
0010G00002CE4XWQA1,4.0,2018-08-20
0010G00002I7PYdQAN,3.0,2018-08-07
0010G00002CEGSFQA5,3.0,2018-08-01
0010G00002J9X58QAF,18.0,2018-08-14
0010G00002CDyDVQA1,1.0,2018-08-01
0010G00002FUDYpQAP,1.0,2018-08-23
0010G00002JCaMGQA1,2.0,2018-08-24
0010G00002CDi0HQAT,0.0,2018-08-15
0010G00002CDdCiQAL,0.0,2018-08-30
0010G00002I7q53QAB,2.0,2018-08-01
0010G00002J978CQAR,8.0,2018-08-14
0010G00002CDcD1QAL,0.0,2018-08-30
0010G00002JC8xVQAT,2.0,2018-08-21
0010G00002CDqI7QAL,0.0,2018-08-01
0010G00002JAMHEQA5,1.0,2018-08-13
0010G00002CEFqyQAH,1.0,2018-08-15
0010G00002JClU6QAL,2.0,2018-08-27
0010G00002Ge7xvQAB,3.0,2018-08-14
0010G00002Jcl6fQAB,1.0,2018-08-29
0010G00002CDleNQAT,0.0,2018-08-31
0010G00002CEGEfQAP,180.0,2018-08-01
0010G00002CEG16QAH,6.0,2018-08-07
0010G00002I7QeAQAV,4.0,2018-08-03
0010G00002JAXX8QAP,6120.0,2018-08-10
0010G00002JCn1uQAD,4.0,2018-08-31
0010G00002JAD8QQAX,9.0,2018-08-15
0010G00002CEJQyQAP,3.0,2018-08-01
0010G00002JAuTmQAL,1.0,2018-08-06
0010G00002CEDDUQA5,0.0,2018-08-15
0010G00002CE2G8QAL,3.0,2018-08-31
0010G00002JClUGQA1,6.0,2018-08-22
0010G00002JC4VXQA1,11.0,2018-08-31
0010G00002CDoCdQAL,0.0,2018-08-24
0010G00002CDceNQAT,975.0,2018-08-11
0010G00002CDlDdQAL,250.0,2018-08-31
0010G00002I7QnGQAV,0.0,2018-08-23
0010G00002JcmzvQAB,2.0,2018-08-30
0010G00002CDxuTQAT,2.0,2018-08-28
0010G00002CDyk2QAD,128.0,2018-08-14
0010G00002J9uxxQAB,1.0,2018-08-07
0010G00002CDZdWQAX,36.0,2018-08-10
0010G00002CDecXQAT,20.0,2018-08-08
0010G00002CE7JnQAL,8.0,2018-08-07
0010G00002I7q6zQAB,2.0,2018-08-02
0010G00002JAv5CQAT,1.0,2018-08-06
0010G00002FyGQzQAN,0.0,2018-08-28
0010G00002CE4dCQAT,21.0,2018-08-07
0010G00002CDZSIQA5,560.0,2018-08-10
0010G00002CDkaCQAT,0.0,2018-08-21
0010G00002JAv9TQAT,0.0,2018-08-24
0010G00002I7q7rQAB,4.0,2018-08-03
0010G00002J9MUEQA3,9.0,2018-08-27
0010G00002JCz7OQAT,6.0,2018-08-28
0010G00002CDZbpQAH,56.0,2018-08-27
0010G00002JcTgIQAV,1.0,2018-08-25
0010G00002JC8qRQAT,4.0,2018-08-17
0010G00002JCabGQAT,1.0,2018-08-20
0010G00002CEG5iQAH,2.0,2018-08-24
0010G00002CEHVfQAP,1.0,2018-08-28
0010G00002I7qBPQAZ,1.0,2018-08-01
0010G00002JCeAtQAL,1.0,2018-08-27
0010G00002CDt5NQAT,192.0,2018-08-27
0010G00002CDawbQAD,18.0,2018-08-13
0010G00002CDd8dQAD,2.0,2018-08-24
0010G00002I7qJyQAJ,58.0,2018-08-03
0010G00002CE9iNQAT,0.0,2018-08-29
